"site","year","med","ci.lo","ci.hi"
"LCW",2015,36.6018293934517,21.4355390585673,60.339338861222
"LCW",2016,36.96080236278,22.3235329615591,59.9597789271794
"LCW",2017,29.919570447082,26.3486347747533,34.635723962974
"LCW",2018,32.2079873273467,23.9380132475473,42.9988154590912
"LO",2006,33.7204081679724,30.6619189396011,37.2343796511178
"LO",2007,51.8685037173108,46.6731356718671,57.7326397885193
"LO",2008,28.4940171208675,24.8634150668757,32.778673728692
"LO",2009,23.1226735639006,20.0262825932982,26.9293440756806
"LO",2010,18.1781631186677,14.9010682410959,22.3717622832866
"LO",2011,21.4326773503929,6.93342555644196,53.1807197780631
"LO",2012,26.3157722690927,17.6757753541131,45.346607084768
"LO",2013,57.3307566056668,46.4132513794969,70.8154607941585
"LO",2014,28.7262798873494,23.0520457797413,36.3152300236383
"LO",2015,30.7327911582253,11.3463394061548,81.1373941400978
"LO",2016,29.5356151077628,25.4599689263181,34.4754437680127
"LO",2017,37.7639988827862,33.1940894231347,42.6776274744442
"LO",2018,31.8651558761216,25.198837379154,40.5642746505598
"MC",2006,39.5471877862367,34.2555358016829,46.0613187936078
"MC",2007,46.8875729021526,42.9584682656501,50.9736809595493
"MC",2008,34.0562253755661,29.2340825295979,40.0209128901913
"MC",2009,43.4077955860528,38.9001341991378,48.2112069993275
"MC",2010,43.6264974321462,38.8161189821979,48.7611624819409
"MC",2011,37.2215600807167,30.8392002008878,45.1442874744372
"MC",2012,22.8777050370597,18.6645354250549,28.923215940435
"MC",2013,19.3980700732776,15.1316579627361,25.4264123849718
"MC",2014,18.1641516356816,15.3906721530201,21.7902967156911
"MC",2015,38.0649562844157,33.0230820791614,44.2206707106659
"MC",2016,39.5925537629624,33.3213628358732,46.845048855388
"MC",2017,36.899536333593,32.1882620620899,42.3734776039535
"MC",2018,37.2834341039148,32.3455935626939,42.9473065834404
"OKRE",2006,34.0366293137932,29.9052744039158,38.7737046785416
"OKRE",2007,33.0436911254901,30.4579912644709,35.9690690598435
"OKRE",2008,27.3462974099848,23.9120271715699,31.4017989376884
"OKRE",2009,33.290449057709,29.434566576057,37.5406800368447
"OKRE",2010,34.0999807033758,30.6194513739209,38.0020721101345
"OKRE",2011,24.5796578280496,20.9110489074138,29.2904509435266
"OKRE",2012,25.2474735903025,18.7878793819871,36.7859537312128
"OKRE",2013,23.3674483111045,18.1297242577926,30.4679154686128
"OKRE",2014,30.1353079000951,25.1158614660075,36.5240997523817
"OKRE",2015,27.0628035470702,22.141881535117,33.1250036373809
"OKRE",2016,39.8595315175646,35.7474604575251,44.5933761395906
"OKRE",2017,31.4016507470373,27.5220180921801,35.782310453354
"OKRE",2018,34.2450095720847,29.1938180636721,40.3148295191046
"OKRW",2006,48.1078005909377,43.9515240486257,52.3537575799488
"OKRW",2007,50.8639501168533,46.2759105970906,55.9708770262726
"OKRW",2008,41.9268497067,34.0056591893597,49.672048917922
"OKRW",2009,45.5363893004253,40.8877124231237,51.1397954687709
"OKRW",2010,45.2882937087783,40.3444781065988,50.9738946305201
"OKRW",2011,39.0957816674986,32.8427040406677,45.9568729728188
"OKRW",2012,40.73189112716,22.6253335518412,52.6372868037945
"OKRW",2013,43.8619133776341,31.5038936729299,59.5337052240255
"OKRW",2014,40.9287232693105,34.2693393658193,48.5497819474574
"OKRW",2015,44.0809016900385,31.8366196583487,59.4333358812745
"OKRW",2016,44.2944810243864,37.8907428868921,51.3961683253968
"OKRW",2017,39.3216841991259,34.0414061448517,45.9592438350881
"OKRW",2018,46.8339816549665,42.7547318862996,51.6315778808341
"OSR",2006,46.6876397555901,41.5720982722553,52.3482986474561
"OSR",2007,37.402281140087,31.3766410572086,44.8369974007826
"OSR",2008,31.3714407495767,27.1036555314117,36.6314556041432
"OSR",2009,40.0835013290356,34.9370836434416,46.2871564316617
"OSR",2010,38.5044307889126,30.7924545085135,48.906682106526
"OSR",2011,39.5562583174652,33.6700691051904,46.6009239312159
"OSR",2012,34.153660548641,29.3486195925322,39.8817773731232
"OSR",2013,30.9388266319494,25.1318872431494,37.9642934712586
"OSR",2014,44.8887120303013,39.691703864186,50.6582113052169
"OSR",2015,30.9288449364199,23.7302870968569,40.181586206567
"OSR",2016,35.9905428787016,31.4643995737337,41.9096825851019
"OSR",2017,32.4826352396274,28.6662124551242,37.2180824679596
"OSR",2018,30.5232415620966,25.534050886323,36.8378873493357
"S22",2006,42.3052057430311,37.8754858017089,47.6784388933014
"S22",2007,38.571504497028,34.0595977179957,43.6613527517976
"S22",2008,35.1255767079334,29.5972224854891,40.6814443260965
"S22",2009,42.7294248702651,38.6838580750217,47.2912888494866
"S22",2010,42.1730007590803,38.1297261554703,47.0186622361448
"S22",2011,43.6889578768399,39.5172399599769,48.2340070214328
"S22",2012,36.6578496864498,31.8733681607734,41.7989933760722
"S22",2013,36.9393150253738,32.4270329723127,41.457978830336
"S22",2014,36.2432895759213,30.766120869954,41.9155624118211
"S22",2015,36.7686771909886,31.7455433746722,41.8485309810961
"S22",2016,38.6491654041446,33.8201237739032,44.0130791712095
"S22",2017,39.561559448608,36.8529676014655,42.3534944143908
"S22",2018,40.3293742115618,35.3672701111429,46.5530705796491
"SM",2006,39.4045414900601,33.9363652008193,44.9737598585302
"SM",2007,33.1218200142481,30.4713385234911,35.9006212006829
"SM",2008,29.4907684564258,26.2633113879769,33.0430746896861
"SM",2009,30.717057377663,27.7968605289127,33.9904846954368
"SM",2010,28.7919140038992,21.4437717267256,36.7587035963662
"SM",2011,30.3633569823882,27.3681797278536,33.8735075411167
"SM",2012,34.0702296443553,30.4164960230503,38.4054057457222
"SM",2013,25.2476436773643,22.4135293087479,28.8617938328764
"SM",2014,31.2597637738748,25.0496036299723,39.4353961231098
"SM",2015,31.6664206250678,26.1224183385765,38.4859512902735
"SM",2016,31.6103187359186,22.3156382561404,45.4186956534168
"SM",2017,33.8230193295953,29.7777866069542,38.6903473807849
"SM",2018,34.267952214437,25.9951005440549,47.5253077262365
"URS",2006,27.323015464142,18.4630364744197,41.6676547120732
"URS",2007,44.0704902524114,34.7697644339721,56.5658432111936
"URS",2008,35.3637546724911,27.3845180144636,46.8219545375406
"URS",2009,34.8206015979917,27.6464336724607,44.4176365041484
"URS",2010,51.8128436798584,45.8521422834908,58.137749678724
"URS",2011,29.6108951145432,23.9597836331959,36.6971131967487
"URS",2012,31.1783428713192,18.7886491748628,53.6107752136015
"URS",2013,35.5332060970924,16.1847827581965,78.7106716824833
"URS",2014,35.5124238813087,15.1286960370077,83.6354635928757
"URS",2015,35.4608152376906,15.4465157222323,82.2168361026633
"URS",2016,47.434580850088,38.0192540826291,59.3818455214221
"URS",2017,23.5109297476139,15.8012079597941,37.353393312526
"URS",2018,35.4915077196678,15.3363425523098,78.3012826347962
