"site","year","med","ci.lo","ci.hi"
"DLW",2015,41.3622346516247,35.4017641275895,50.4500833549213
"DLW",2016,38.7243728971888,33.6373292011049,43.8234564104624
"DLW",2017,38.2523954951578,30.1135874424873,44.1905962737954
"DLW",2018,39.954887224242,34.9192273860297,45.3996208065967
"EC",2006,39.2668189356595,34.0029809128585,45.1257082556326
"EC",2007,38.0561065529424,32.4852368289645,44.6253141077422
"EC",2008,33.3712767463784,29.3774021216139,38.2082978477103
"EC",2009,41.9486300784137,36.5164534269872,47.9973774905459
"EC",2010,35.9363914660318,30.1794526107013,42.8949020617147
"EC",2011,37.0506710591898,32.0094756329527,43.5452792418693
"EC",2012,31.7743260628971,26.0996149853429,38.7559017498277
"EC",2013,28.2775972899215,21.7335045994177,37.2394748213231
"EC",2014,23.4383881522306,20.1847423815803,27.7754683616089
"EC",2015,42.3448079864504,35.6071434459125,51.2869562088025
"EC",2016,43.6102491312036,38.8190001612025,48.6953952214698
"EC",2017,45.721332697296,41.3045794025905,50.2873885820587
"EC",2018,35.1481275297565,23.94554140662,51.9138097675014
"FR",2006,51.9360214114712,46.2178384557341,58.2426065048168
"FR",2007,48.9818307592304,39.5903710208068,62.009708558457
"FR",2008,36.4267926818654,30.0122411757588,44.3024619442909
"FR",2009,49.1427532847552,42.9473385467227,56.4127544170673
"FR",2010,44.7360195946889,39.9718001476783,50.1576696330649
"FR",2011,34.4456601836297,30.2789810513935,38.9072439715976
"FR",2012,28.2002389655498,21.9811960674086,37.932548453063
"FR",2013,29.8153934891628,11.0779065796144,62.0000711865862
"FR",2014,18.5076960918214,16.0783016405301,21.5446997539614
"FR",2015,31.4318506652649,24.6607215893146,40.3494277739821
"FR",2016,45.1982819680937,38.5573831027607,52.9624489036628
"FR",2017,37.3470841982514,34.1990046332912,40.9376958205331
"FR",2018,39.1012620753926,33.2217169711153,46.4022031630253
"GCN",2006,35.4356732637932,28.636442714325,44.2999795641927
"GCN",2007,38.0416441199384,33.5376130576765,43.3169584706373
"GCN",2008,45.664763215823,39.3658096174868,53.5992235696867
"GCN",2009,34.1391983759054,26.0265341853468,45.3287819970095
"GCN",2010,44.7804792895339,38.7998187063352,52.0112703334476
"GCN",2011,33.5567180826423,28.0637945768188,40.4893768475745
"GCN",2012,31.3341790916221,27.2580865394139,36.1431645994274
"GCN",2013,22.7837160051936,17.3835429909346,31.200899370292
"GCN",2014,42.2469616537996,37.2716265153415,47.95249809689
"GCN",2015,32.594874532577,27.5786288069465,39.1158603770881
"GCN",2016,34.2099173346687,28.7878376975894,41.2361290689938
"GCN",2017,38.0454909654071,32.2816283216202,44.8924965032705
"GCN",2018,32.7628849092907,27.5645623906511,38.9592936686576
"KYE",2006,34.7809994324589,30.5227321348706,39.7633871393035
"KYE",2007,37.3603030884842,32.0642114568156,43.9275993421348
"KYE",2008,30.6573231965701,26.7783868937308,35.0268324240855
"KYE",2009,30.8072802147434,27.2622995763138,34.8101517523964
"KYE",2010,39.090127146369,34.0541387975785,44.6993108243275
"KYE",2011,29.6079434170464,26.0663778226292,33.6827233609511
"KYE",2012,32.26517689666,28.0232921115596,36.6678951192243
"KYE",2013,30.882869490184,25.7270147176655,36.2529174943003
"KYE",2014,36.5267083678947,32.2802688242086,42.0688958073475
"KYE",2015,32.7182494517393,28.2071604020612,37.7868468424828
"KYE",2016,38.9550116242843,34.2145770811085,44.2673926215114
"KYE",2017,33.498857712362,29.8195037517518,37.8529090551953
"KYE",2018,35.8907557245233,32.6712261204534,39.43347988102
"LCE",2006,42.5979874845532,36.2816867603187,50.104645388133
"LCE",2007,48.3925733796666,44.6714593720397,52.1670131933378
"LCE",2008,32.1651417854908,28.3707741695011,36.6346004822619
"LCE",2009,28.3440058215601,23.7947136972383,34.2446385010759
"LCE",2010,30.5758698644827,23.0114020130227,40.352140538277
"LCE",2011,30.7147666695316,25.2139426624888,37.623552794028
"LCE",2012,34.4536101217462,20.8700384384986,57.8363875992974
"LCE",2013,26.3964954740614,22.4001378551726,31.3331115593306
"LCE",2014,31.3012577786576,26.903228798852,36.5874894856678
"LCE",2015,41.0685771436746,34.3192308172479,49.5056125832812
"LCE",2016,42.4095754428975,36.096783075953,50.207003095643
"LCE",2017,32.2416723361886,28.294252505557,37.1204142022535
"LCE",2018,34.482919283538,29.4954511537505,40.2336713183407
"LCW",2006,45.7953158634617,38.9617737432899,53.4667467671299
"LCW",2007,47.0802433148064,42.6738797417565,51.6292812085315
"LCW",2008,31.718980997078,24.7968016252221,40.6832610078093
"LCW",2009,36.0618668008844,28.9929039744175,45.1613605773154
"LCW",2010,35.2388687565864,28.3944360630603,44.5188104765037
"LCW",2011,37.3799602311291,33.4893668010764,41.6892349754288
"LCW",2012,36.9913190232871,26.0461357257232,53.2254896199534
"LCW",2013,36.6198161107805,22.1742705177005,60.5118207616351
"LCW",2014,36.543145153905,21.5492540662122,59.2470905124318
"LCW",2015,36.6800064855824,21.5948013709105,60.2604660793897
"LCW",2016,36.7390784660987,21.9014718113041,61.5517282341218
"LCW",2017,30.0641705385477,26.2878475209279,34.767263945014
